title,url,year,issue
A unified method for the analysis of controlled-strain and controlled-stress fatigue testing,https://www.tandfonline.com/doi/full/10.1080/10298430701551219,2008,4
Influence of vertical load models on flexible pavement response—an investigation,https://www.tandfonline.com/doi/full/10.1080/10298430701444977,2008,4
Evolving rehabilitation strategies for asphalt pavement,https://www.tandfonline.com/doi/full/10.1080/10298430701690454,2008,4
Investigation of cold-in-place recycled mixes in India,https://www.tandfonline.com/doi/full/10.1080/10298430701551201,2008,4
Aggregate base residual stresses affecting geogrid reinforced flexible pavement response,https://www.tandfonline.com/doi/full/10.1080/10298430701582347,2008,4
Evaluating stepping displacements of pedestrian concrete pavements connected by EPDM rubber and PVC joiners,https://www.tandfonline.com/doi/full/10.1080/10298430701427469,2008,4
A study of temperature and traffic load related response in different layers in an instrumented flexible pavement,https://www.tandfonline.com/doi/full/10.1080/10298430701576117,2008,5
Regression models for permanent deformation parameters using in-service pavement data from the SPS-1 experiment,https://www.tandfonline.com/doi/full/10.1080/10298430701607425,2008,5
Nonrecovered compliance from dynamic oscillatory test <i,https://www.tandfonline.com/doi/full/10.1080/10298430701635095,2008,5
The importance of mineral filler on construction specifications,https://www.tandfonline.com/doi/full/10.1080/10298430701689894,2008,5
A re-visit to the development of fatigue and rutting equations used for asphalt pavement design,https://www.tandfonline.com/doi/full/10.1080/10298430701690462,2008,5
Accelerated aging of bituminous sealants: small kettle aging,https://www.tandfonline.com/doi/full/10.1080/10298430802068899,2008,5
Studies on creep and recovery of rheological bodies based upon conventional and fractional formulations and their application on asphalt mixture,https://www.tandfonline.com/doi/full/10.1080/10298430802068923,2008,5
Discrete element modelling of the resilient behaviour of unbound granular aggregates,https://www.tandfonline.com/doi/full/10.1080/10298430802169382,2008,6
Gradation influence on frost susceptibility of base granular materials,https://www.tandfonline.com/doi/full/10.1080/10298430802279819,2008,6
Evaluation of geogrids for stabilising weak pavement subgrade,https://www.tandfonline.com/doi/full/10.1080/10298430802279827,2008,6
Subgrade resilient modulus prediction models for coarse and fine-grained soils based on long-term pavement performance data,https://www.tandfonline.com/doi/full/10.1080/10298430802279835,2008,6
Characterisation of a lightly stabilised granular material by indirect diametrical tensile testing,https://www.tandfonline.com/doi/full/10.1080/10298430802342732,2008,6
List of IJPE's reviewers 2008,https://www.tandfonline.com/doi/full/10.1080/10298430802559525,2008,6
Impact of mica content on water sensitivity of asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298430701771791,2009,1
Backcalculation of subgrade stiffness under rubblised PCC slabs using multilevel FWD loads,https://www.tandfonline.com/doi/full/10.1080/10298430701827650,2009,1
Effects of coarse aggregate angularity and asphalt binder on laboratory-measured permanent deformation properties of HMA,https://www.tandfonline.com/doi/full/10.1080/10298430802068915,2009,1
Moisture profiles and shrinkage in early-age concrete pavements,https://www.tandfonline.com/doi/full/10.1080/10298430802279801,2009,1
Mechanical behaviours of hydrated cement treated crushed rock base as a road base material in Western Australia,https://www.tandfonline.com/doi/full/10.1080/10298430802342682,2009,1
Analytical investigation of the effects of dowel misalignment on concrete pavement joint opening behaviour,https://www.tandfonline.com/doi/full/10.1080/10298430802342708,2009,1
Dynamic analysis of rigid pavement with vehicle–pavement interaction,https://www.tandfonline.com/doi/full/10.1080/10298430802342716,2009,1
Vincent Janoo 1954–2008,https://www.tandfonline.com/doi/full/10.1080/10298430902756948,2009,2
Determination of the appropriate representative elastic modulus for asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298430701827668,2009,2
An automated image analysis procedure to evaluate compacted asphalt sections,https://www.tandfonline.com/doi/full/10.1080/10298430801916866,2009,2
A mechanistic–empirical model for base-reinforced flexible pavements,https://www.tandfonline.com/doi/full/10.1080/10298430802009646,2009,2
Modelling sand–asphalt mixtures within a thermodynamic framework: theory and application to torsion experiments,https://www.tandfonline.com/doi/full/10.1080/10298430802068931,2009,2
Effect of design and site factors on fatigue cracking of new flexible pavements in the LTPP SPS-1 experiment,https://www.tandfonline.com/doi/full/10.1080/10298430802169390,2009,2
Optimum microscopic pavement management model using constrained integer linear programming,https://www.tandfonline.com/doi/full/10.1080/10298430802068907,2009,3
Growth of truck traffic volume for mechanistic-empirical pavement design,https://www.tandfonline.com/doi/full/10.1080/10298430802169408,2009,3
Development of maintenance decision model for flexible pavements,https://www.tandfonline.com/doi/full/10.1080/10298430802169457,2009,3
"PFWD, DCP and CBR correlations for evaluation of lateritic subgrades",https://www.tandfonline.com/doi/full/10.1080/10298430802342765,2009,3
Evaluation of international roughness index for asphalt overlays placed over cracked and seated concrete pavements,https://www.tandfonline.com/doi/full/10.1080/10298430802342773,2009,3
Asphalt pavement cracking: analysis of extraordinary life cycle variability in eastern and northeastern Ontario,https://www.tandfonline.com/doi/full/10.1080/10298430802343169,2009,3
Time–temperature superposition in rheology and ductile failure of asphalt binders,https://www.tandfonline.com/doi/full/10.1080/10298430802169440,2009,4
A design method of perpetual flexible pavement in Israel,https://www.tandfonline.com/doi/full/10.1080/10298430701830225,2009,4
Effect of skewed joints on the performance of jointed concrete pavement through 3D dynamic finite element analysis,https://www.tandfonline.com/doi/full/10.1080/10298430701771783,2009,4
Two-dimensional numerical simulation of groundwater contamination in the highway environment,https://www.tandfonline.com/doi/full/10.1080/10298430802069475,2009,4
Rubber-modified hot-mix asphalt pavement by dry process,https://www.tandfonline.com/doi/full/10.1080/10298430802169416,2009,4
Effects of water activation of crumb rubber on the properties of crumb rubber-modified binders,https://www.tandfonline.com/doi/full/10.1080/10298430802169424,2009,4
On mineralogical composition of filler and performance of asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298430802169465,2009,4
Moisture damage potential of cold asphalt,https://www.tandfonline.com/doi/full/10.1080/10298430802169838,2009,5
Laboratory investigation of moisture damage in rubberised asphalt mixtures containing reclaimed asphalt pavement,https://www.tandfonline.com/doi/full/10.1080/10298430802169432,2009,5
Use of lightweight aggregate to mitigate frost damage in flexible pavements,https://www.tandfonline.com/doi/full/10.1080/10298430802169473,2009,5
Looking to the future: the next-generation hot mix asphalt dynamic modulus prediction models,https://www.tandfonline.com/doi/full/10.1080/10298430802342690,2009,5
Laboratory evaluation of warm asphalt binder aging characteristics,https://www.tandfonline.com/doi/full/10.1080/10298430802342724,2009,5
Laboratory performance of crumb rubber concrete block pavement,https://www.tandfonline.com/doi/full/10.1080/10298430802342740,2009,5
Surface area of crumb rubber modifier and its influence on high-temperature viscosity of CRM binders,https://www.tandfonline.com/doi/full/10.1080/10298430802342757,2009,5
Prediction of shrinkage cracking and corresponding cracking prevention measure of the semi-rigid base layer,https://www.tandfonline.com/doi/full/10.1080/10298430802342781,2009,5
Measurements of the moisture diffusion coefficient of asphalt mixtures and its relationship to mixture composition,https://www.tandfonline.com/doi/full/10.1080/10298430802524792,2009,6
Modelling linear viscoelastic properties of asphalt concrete by the Huet–Sayegh model,https://www.tandfonline.com/doi/full/10.1080/10298430802524784,2009,6
Enhancing the performance of crumb rubber-modified binders through varying the interaction conditions,https://www.tandfonline.com/doi/full/10.1080/10298430802343177,2009,6
Effect of polypropylene fibre on mechanical and shrinkage properties of cement-stabilised macadam,https://www.tandfonline.com/doi/full/10.1080/10298430802363985,2009,6
Possible role of thermal ratchetting in alligator cracking of asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298430902730547,2009,6
List of Reviewers 2009,https://www.tandfonline.com/doi/full/10.1080/10298430903414653,2009,6
Developments in 3D surfacing seals FE modelling,https://www.tandfonline.com/doi/full/10.1080/10298430600949852,2010,1
Coupled water content method for shrink and swell predictions,https://www.tandfonline.com/doi/full/10.1080/10298430802394154,2010,1
Piezoelectric probe for measurement of soil stiffness,https://www.tandfonline.com/doi/full/10.1080/10298430802465624,2010,1
Identifying error and maintenance intervention of pavement roughness time series with minimum message length inference,https://www.tandfonline.com/doi/full/10.1080/10298430802621549,2010,1
Evaluation of durability tests for permeable friction course mixtures,https://www.tandfonline.com/doi/full/10.1080/10298430902730539,2010,1
Laboratory and theoretical evaluation of clogging behaviour of porous friction course mixes,https://www.tandfonline.com/doi/full/10.1080/10298430902730554,2010,1
"Design, construction and implementation of Superpave pilot projects under a quality assurance programme",https://www.tandfonline.com/doi/full/10.1080/10298430902755437,2010,1
Mechanical and environmental characteristics of bituminous mixtures with incinerator bottom ash aggregates,https://www.tandfonline.com/doi/full/10.1080/10298430802524800,2010,2
Use of creep compliance interconverted from complex modulus for thermal cracking prediction using the M–E pavement design guide,https://www.tandfonline.com/doi/full/10.1080/10298430802621531,2010,2
The heterogeneity and mechanical response of hot mix asphalt laboratory specimens,https://www.tandfonline.com/doi/full/10.1080/10298430902730521,2010,2
Laboratory characterisation of recycled asphalt pavement as a base layer,https://www.tandfonline.com/doi/full/10.1080/10298430902731362,2010,2
Laboratory evaluation of warm mix asphalt ageing characteristics,https://www.tandfonline.com/doi/full/10.1080/10298430903033339,2010,2
Evaluation of asphalt mixtures' viscoelastic properties using phase angle relationships,https://www.tandfonline.com/doi/full/10.1080/10298430903033354,2010,2
Laboratory investigation of the influence of warm asphalt additives on long-term performance properties of CRM binders,https://www.tandfonline.com/doi/full/10.1080/10298430903197225,2010,2
FE modelling stress response for evaluation and design of PCC overlay on bridges,https://www.tandfonline.com/doi/full/10.1080/10298430902803393,2010,3
Analysis of concrete pavement strain data and behaviour during joint formation,https://www.tandfonline.com/doi/full/10.1080/10298430903247277,2010,3
Evaluation of airport runway pavement based on pilots' subjective judgement,https://www.tandfonline.com/doi/full/10.1080/10298430903311792,2010,3
Evaluation of actions on concrete sleepers as design loads – influence of fastenings,https://www.tandfonline.com/doi/full/10.1080/10298430903402161,2010,3
The effect of subbase type on opening times for fast-track concrete pavements,https://www.tandfonline.com/doi/full/10.1080/10298430902902971,2010,3
Identifying an effective binder for the stabilisation of allophanic soils,https://www.tandfonline.com/doi/full/10.1080/10298430903033347,2010,3
Characterisation of surfacing materials for orthotropic steel deck bridges. Part 1: experimental work,https://www.tandfonline.com/doi/full/10.1080/10298430902943033,2010,3
Characterisation of surfacing materials for orthotropic steel deck bridges. Part 2: numerical work,https://www.tandfonline.com/doi/full/10.1080/10298430902859346,2010,3
High-speed railway infrastructure: recent developments and performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2010.484547,2010,4
