journal,article_nr,n_chars,n_words
journal_14,1307,53755,7693
journal_14,1308,95022,14033
journal_14,1309,31554,4458
journal_14,131,6730,951
journal_14,1310,66479,9539
journal_14,1311,54131,7663
journal_14,1312,76189,10790
journal_14,1313,90503,12992
journal_14,1314,48504,6849
journal_14,1315,67657,9398
journal_14,1316,42219,5992
journal_14,1317,63309,9047
journal_14,1318,61471,8881
journal_14,1319,77916,11379
journal_14,132,55385,8496
journal_14,1320,61403,8899
journal_14,1321,5422,660
journal_14,1322,56872,8025
journal_14,1323,59081,7951
journal_14,1324,59516,8872
journal_14,1325,88835,13557
journal_14,1326,25000,3402
journal_14,1327,99090,13564
journal_14,1328,71480,9572
journal_14,1329,54635,7609
journal_14,133,47290,6968
journal_14,1330,66010,9281
journal_14,1331,5590,689
journal_14,1332,35020,5129
journal_14,1333,47299,6836
journal_14,1334,81908,11713
journal_14,1335,47375,7004
journal_14,1336,50203,6979
journal_14,1337,74051,10098
journal_14,1338,62757,9156
journal_14,1339,57700,8029
journal_14,134,59814,8996
journal_14,1340,48626,7026
journal_14,1341,85043,11864
journal_14,1342,65192,9553
journal_14,1343,59282,8384
journal_14,1344,57357,8249
journal_14,1345,5425,659
journal_14,1346,23861,3043
journal_14,1347,50471,7184
journal_14,1348,62212,8719
journal_14,1349,104052,14201
journal_14,135,38773,5636
journal_14,1350,71687,9877
journal_14,1351,74375,9938
journal_14,1352,70388,9556
journal_14,1353,57102,8235
journal_14,1354,54002,7645
journal_14,1355,62061,8073
journal_14,1356,65203,9322
journal_14,1357,58794,8770
journal_14,1358,49031,7176
journal_14,1359,127362,18185
journal_14,136,23803,3312
journal_14,1360,62286,8936
journal_14,1361,69078,10092
journal_14,1362,81967,11691
journal_14,1363,58197,8289
journal_14,1364,57421,8283
journal_14,1365,47142,6816
journal_14,1366,74874,10092
journal_14,1367,69257,9656
journal_14,1368,5430,660
journal_14,1369,96458,13889
journal_14,137,42304,6350
journal_14,1370,118508,17058
journal_14,1371,73863,10676
journal_14,1372,83188,11517
journal_14,1373,70619,9136
journal_14,1374,83020,11676
journal_14,1375,78655,11011
journal_14,1376,82555,11367
journal_14,1377,80171,11353
journal_14,1378,49757,6979
journal_14,1379,63946,8436
journal_14,138,10197,1368
journal_14,1380,5627,688
journal_14,1381,15092,2109
journal_14,1382,53595,7535
journal_14,1383,45060,6098
journal_14,1384,51216,7236
journal_14,1385,44061,5705
journal_14,1386,65456,8820
journal_14,1387,35997,5352
journal_14,1388,48143,6876
journal_14,1389,51192,7319
journal_14,139,8784,1228
journal_14,1390,54217,7643
journal_14,1391,36110,4977
journal_14,1392,51635,7123
journal_14,1393,5608,685
journal_14,1394,13153,1816
journal_14,1395,74766,10935
journal_14,1396,50910,7324
journal_14,1397,113602,15603
journal_14,1398,75099,10746
journal_14,1399,60119,8674
journal_14,14,63471,8703
journal_14,140,7865,1029
journal_14,1400,60724,8647
journal_14,1401,73372,10240
journal_14,1402,5679,693
journal_14,1403,11557,1597
journal_14,1404,62724,9189
journal_14,1405,69848,9852
journal_14,1406,94844,12934
journal_14,1407,56271,7799
journal_14,1408,45324,6450
journal_14,1409,70490,10511
journal_14,141,1751,173
journal_14,1410,80936,10940
journal_14,1411,35883,4895
journal_14,1412,21626,3023
journal_14,1413,74416,10050
journal_14,1414,40049,5584
journal_14,1415,70329,10393
journal_14,1416,53686,7391
journal_14,1417,70356,9977
journal_14,1418,52995,7197
journal_14,1419,81195,11078
journal_14,142,33519,4832
journal_14,1420,72465,10345
journal_14,1421,72543,10555
journal_14,1422,80067,10777
journal_14,1423,59988,8781
journal_14,1424,65663,9522
journal_14,1425,56098,7549
journal_14,1426,5678,693
journal_14,1427,66390,9977
journal_14,1428,63101,9172
journal_14,1429,95717,13435
journal_14,143,41486,5926
journal_14,1430,44211,6226
journal_14,1431,81381,11712
journal_14,1432,94100,14004
journal_14,1433,85070,12452
journal_14,1434,54620,7740
journal_14,1435,5098,611
journal_14,1436,11219,1527
journal_14,1437,104665,15301
journal_14,1438,55035,7637
journal_14,1439,56026,8107
journal_14,144,43441,6780
journal_14,1440,40906,5787
journal_14,1441,69463,9627
journal_14,1442,60309,9037
journal_14,1443,66071,10077
journal_14,1444,52955,7414
journal_14,1445,80420,11882
journal_14,1446,85253,12265
journal_14,1447,66569,9272
journal_14,1448,53131,7633
journal_14,1449,75589,10708
journal_14,145,44577,6608
journal_14,1450,90591,12405
journal_14,1451,54776,7561
journal_14,1452,65940,9205
journal_14,1453,87716,12373
journal_14,1454,100713,15075
journal_14,1455,93393,13663
journal_14,1456,51041,7048
journal_14,1457,32770,4542
journal_14,1458,73064,10003
journal_14,1459,90426,12899
journal_14,146,43059,5863
journal_14,1460,76993,11047
journal_14,1461,76676,10985
journal_14,1462,5268,634
journal_14,1463,22642,3192
journal_14,1464,66710,9112
journal_14,1465,74301,10572
journal_14,1466,49728,7097
journal_14,1467,59435,8797
journal_14,1468,86013,12028
journal_14,1469,64896,8647
journal_14,147,79413,11879
journal_14,1470,68380,9499
journal_14,1471,93786,13137
journal_14,1472,92347,12943
journal_14,1473,92367,12457
journal_14,1474,88632,12170
journal_14,1475,77389,10979
journal_14,1476,72722,10316
journal_14,1477,75521,10581
journal_14,1478,68986,9639
journal_14,1479,112577,15957
journal_14,148,1847,183
journal_14,1480,5120,612
journal_14,1481,7975,1041
journal_14,1482,57649,8037
journal_14,1483,63467,9247
journal_14,1484,79063,11026
journal_14,1485,49620,7115
journal_14,1486,67650,9598
journal_14,1487,51406,7429
journal_14,1488,95335,14423
journal_14,1489,78140,11683
journal_14,149,1949,195
journal_14,1490,91758,12777
journal_14,1491,86667,12740
journal_14,1492,80169,11305
journal_14,1493,64043,9036
journal_14,1494,70424,9947
journal_14,1495,98030,13584
journal_14,1496,100390,13915
journal_14,1497,83062,10909
journal_14,1498,79323,11401
journal_14,1499,80234,10843
journal_14,15,47732,6481
journal_14,150,3311,407
journal_14,1500,140848,18716
journal_14,1501,65026,9236
journal_14,1502,41904,6117
journal_14,1503,94081,12843
journal_14,1504,61877,8805
journal_14,1505,5121,612
journal_14,1506,128243,18133
journal_14,1507,113508,16010
journal_14,1508,67283,9124
journal_14,1509,89505,12606
journal_14,151,5785,720
journal_14,1510,37512,5350
journal_14,1511,59582,8584
journal_14,1512,77496,10652
journal_14,1513,55609,7916
journal_14,1514,76010,10165
journal_14,1515,57715,8722
journal_14,1516,89702,13110
journal_14,1517,42886,6097
journal_14,1518,5112,611
journal_14,1519,9229,1193
journal_14,152,40256,5710
journal_14,1520,79955,11777
journal_14,1521,36834,5345
journal_14,1522,47152,7085
journal_14,1523,47956,6730
journal_14,1524,65436,8877
journal_14,1525,48692,6592
journal_14,1526,73718,9805
journal_14,1527,35678,5190
journal_14,1528,81475,11624
journal_14,1529,45228,6101
journal_14,153,33024,4758
journal_14,1530,50546,6865
journal_14,1531,71554,9884
journal_14,1532,65046,9471
journal_14,1533,94475,13263
journal_14,1534,74161,10171
journal_14,1535,47584,6678
journal_14,1536,48638,6853
journal_14,1537,101193,13145
journal_14,1538,59089,8509
journal_14,1539,66000,9347
journal_14,154,23066,3248
journal_14,1540,74615,10798
journal_14,1541,76799,10994
journal_14,1542,62670,8601
journal_14,1543,5118,611
journal_14,1544,56205,8279
journal_14,1545,56871,8514
journal_14,1546,92721,12515
journal_14,1547,49958,7048
journal_14,1548,48686,7238
journal_14,1549,66151,9436
journal_14,155,55326,8049
journal_14,1550,81338,11221
journal_14,1551,68530,9295
journal_14,1552,56508,7944
journal_14,1553,37827,5378
journal_14,1554,41281,6252
journal_14,1555,5114,611
journal_14,1556,93006,12886
journal_14,1557,120530,16598
journal_14,1558,90592,13661
journal_14,1559,80673,11710
journal_14,156,43483,6349
journal_14,1560,60757,8541
journal_14,1561,58943,8579
journal_14,1562,66088,9193
journal_14,1563,41309,6086
journal_14,1564,105201,14987
journal_14,1565,46046,6699
journal_14,1566,80444,11004
journal_14,1567,102039,14662
journal_14,1568,87912,13060
journal_14,1569,5114,611
journal_14,157,32360,4530
journal_14,1570,9168,1202
journal_14,1571,60948,9028
journal_14,1572,72212,10398
journal_14,1573,59024,8741
journal_14,1574,52871,7919
journal_14,1575,48559,6889
journal_14,1576,53549,7822
journal_14,1577,66019,9712
journal_14,1578,53132,7416
journal_14,1579,5110,611
journal_14,158,25894,3720
journal_14,1580,43264,6400
journal_14,1581,54095,8170
journal_14,1582,80053,11997
journal_14,1583,75085,10826
journal_14,1584,76104,10612
journal_14,1585,75772,10090
journal_14,1586,54183,7456
journal_14,1587,62494,9164
journal_14,1588,71683,10046
journal_14,1589,56777,8242
journal_14,159,1759,173
journal_14,1590,66318,9816
journal_14,1591,54808,7586
journal_14,1592,127275,19082
journal_14,1593,62914,9133
journal_14,1594,100379,14068
journal_14,1595,69468,9900
journal_14,1596,41922,5929
journal_14,1597,102501,14938
journal_14,1598,93344,12522
journal_14,1599,42349,5747
journal_14,16,48616,7260
journal_14,160,35981,5240
journal_14,1600,82320,11385
journal_14,1601,5104,611
journal_14,1602,57905,8535
journal_14,1603,47280,6796
journal_14,1604,47689,7154
journal_14,1605,38520,5518
journal_14,1606,58725,8279
journal_14,1607,45510,6657
journal_14,1608,70756,9992
journal_14,1609,75918,10841
journal_14,161,52392,7853
journal_14,1610,5108,611
journal_14,1611,43689,6247
journal_14,1612,51896,7537
journal_14,1613,52898,7373
journal_14,1614,57813,8423
journal_14,1615,52284,7453
journal_14,1616,49187,7273
journal_14,1617,62974,9050
journal_14,1618,41782,5924
journal_14,1619,79102,11092
journal_14,162,65685,9174
journal_14,1620,5091,610
journal_14,1621,8083,1041
journal_14,1622,49024,7269
journal_14,1623,67143,9866
journal_14,1624,58396,8585
journal_14,1625,99974,14624
journal_14,1626,74457,10096
journal_14,1627,41451,5959
journal_14,1628,77688,11387
journal_14,1629,66423,9626
journal_14,163,34551,4798
journal_14,1630,102752,14856
journal_14,1631,62488,9416
journal_14,1632,64576,9050
journal_14,1633,78814,10630
journal_14,1634,67963,9550
journal_14,1635,63880,8813
journal_14,1636,61663,8382
journal_14,1637,69945,9695
journal_14,1638,76329,10568
journal_14,1639,5148,614
journal_14,164,57037,7829
journal_14,1640,59637,8358
journal_14,1641,80548,11390
journal_14,1642,82733,11703
journal_14,1643,177618,26201
journal_14,1644,82657,11815
journal_14,1645,78792,11564
journal_14,1646,110399,15133
journal_14,1647,62578,8870
journal_14,1648,58544,8023
journal_14,1649,67694,9564
journal_14,165,42210,5869
journal_14,1650,72289,10484
journal_14,1651,5154,614
journal_14,1652,57683,8249
journal_14,1653,66727,9529
journal_14,1654,69876,9900
journal_14,1655,74359,10511
journal_14,1656,97276,13636
journal_14,1657,82611,11869
journal_14,1658,77381,11395
journal_14,1659,5132,607
journal_14,166,35036,4965
journal_14,1660,71664,9531
journal_14,1661,86957,12388
journal_14,1662,94787,13401
journal_14,1663,71341,10158
journal_14,1664,93928,13664
journal_14,1665,5132,607
journal_14,1666,69535,9992
journal_14,1667,76213,10866
journal_14,1668,53943,7599
journal_14,1669,84784,11462
journal_14,167,1923,197
journal_14,1670,56874,8277
journal_14,1671,125532,17920
journal_14,1672,92593,13168
journal_14,1673,81331,11629
journal_14,1674,77495,11321
journal_14,1675,99646,13800
journal_14,1676,73173,10624
journal_14,1677,57801,8143
journal_14,1678,105853,15341
journal_14,1679,128908,18189
journal_14,168,6513,867
journal_14,1680,5128,607
journal_14,1681,84706,11898
journal_14,1682,69837,10496
journal_14,1683,64497,9347
journal_14,1684,73212,10241
journal_14,1685,76373,11140
journal_14,1686,81226,11776
journal_14,1687,88074,12364
journal_14,1688,80291,11639
journal_14,1689,65615,9549
journal_14,169,43639,6791
journal_14,1690,143421,20276
journal_14,1691,85188,11731
journal_14,1692,123002,17297
journal_14,1693,71717,10333
journal_14,1694,49788,6979
journal_14,1695,5124,607
journal_14,1696,66888,9375
journal_14,1697,81207,11793
journal_14,1698,114800,16348
journal_14,1699,93703,13210
journal_14,17,59206,8839
journal_14,170,57148,8271
journal_14,1700,42894,5968
journal_14,1701,93007,12246
journal_14,1702,89041,12344
journal_14,1703,101624,15040
journal_14,1704,66320,9699
journal_14,1705,59272,8467
journal_14,1706,61269,9014
journal_14,1707,89333,12189
journal_14,1708,77288,10744
journal_14,1709,89931,12934
journal_14,171,55921,8226
journal_14,1710,65429,8697
journal_14,1711,5115,606
journal_14,1712,78069,10839
journal_14,1713,96796,13360
journal_14,1714,89517,13475
journal_14,1715,69814,10033
journal_14,1716,68079,10089
journal_14,1717,98795,14643
journal_14,1718,34828,4915
journal_14,1719,106503,15239
journal_14,172,47813,6810
journal_14,1720,85694,12082
journal_14,1721,86559,12112
journal_14,1722,75819,10804
journal_14,1723,52227,6998
journal_14,1724,69762,10275
journal_14,1725,5115,606
journal_14,1726,73420,10318
journal_14,1727,103772,14415
journal_14,1728,106793,15410
journal_14,1729,75383,10979
journal_14,173,34159,4989
journal_14,1730,74746,10838
journal_14,1731,79192,10998
journal_14,1732,109674,15917
journal_14,1733,39374,5446
journal_14,1734,104967,15189
journal_14,1735,109379,16069
journal_14,1736,98162,14565
journal_14,1737,74248,10402
journal_14,1738,5119,606
journal_14,1739,126498,17643
journal_14,174,1767,173
journal_14,1740,85457,11664
journal_14,1741,100429,14450
journal_14,1742,55736,7697
journal_14,1743,57067,8196
journal_14,1744,51319,7449
journal_14,1745,56659,8084
journal_14,1746,65574,9163
journal_14,1747,105422,15181
journal_14,1748,89231,11941
journal_14,1749,52201,7260
journal_14,175,40150,6121
journal_14,1750,103057,13949
journal_14,1751,73979,10772
journal_14,1752,72624,10230
journal_14,1753,77265,11087
journal_14,1754,52479,7303
journal_14,1755,34017,5052
journal_14,1756,5125,606
journal_14,1757,68857,9337
journal_14,1758,84988,12220
journal_14,1759,89395,12255
journal_14,176,39454,5346
journal_14,1760,61161,8705
journal_14,1761,90561,12760
journal_14,1762,50323,6810
journal_14,1763,102376,15312
journal_14,1764,55057,8190
journal_14,1765,32344,4430
journal_14,1766,33347,4780
journal_14,1767,53803,7483
journal_14,1768,79800,11277
journal_14,1769,75773,11057
journal_14,177,30047,4261
journal_14,1770,41248,5757
journal_14,1771,5121,606
journal_14,1772,83886,11848
journal_14,1773,89434,12593
journal_14,1774,124498,16244
journal_14,1775,55832,7956
journal_14,1776,70724,9746
journal_14,1777,102572,12937
journal_14,1778,44782,6642
journal_14,1779,66336,9774
journal_14,178,43726,5833
journal_14,1780,107413,15288
journal_14,1781,31094,4351
journal_14,1782,42064,5717
journal_14,1783,126410,17789
journal_14,1784,125369,17940
journal_14,1785,85798,12066
journal_14,1786,65294,8938
journal_14,1787,81042,10743
journal_14,1788,65630,9081
journal_14,1789,65878,9309
journal_14,179,37158,5233
journal_14,1790,59403,8238
journal_14,1791,99141,13957
journal_14,1792,61140,8619
journal_14,1793,93745,13722
journal_14,1794,60818,8575
journal_14,1795,66857,9762
journal_14,1796,61126,8762
journal_14,1797,79486,10836
journal_14,1798,79748,11337
journal_14,1799,79693,11441
journal_14,18,1725,169
journal_14,180,7801,1044
journal_14,1800,80072,11822
journal_14,1801,90846,12903
journal_14,1802,77633,11532
journal_14,1803,96775,13815
journal_14,1804,112340,15690
journal_14,1805,39808,5654
journal_14,1806,41617,5962
journal_14,1807,89996,12415
journal_14,1808,40098,5781
journal_14,1809,85056,11741
journal_14,181,1776,174
journal_14,1810,40201,5462
journal_14,1811,126620,17561
journal_14,1812,76020,11007
journal_14,1813,81470,11727
journal_14,1814,90855,13029
journal_14,1815,5121,606
journal_14,1816,127832,17132
journal_14,1817,74652,10303
journal_14,1818,65488,9266
journal_14,1819,90170,13199
journal_14,182,1969,203
journal_14,1820,88926,12570
journal_14,1821,91964,12885
journal_14,1822,96330,13713
journal_14,1823,103008,14741
journal_14,1824,74904,10482
journal_14,1825,43300,5717
journal_14,1826,80328,11280
journal_14,1827,79662,11316
journal_14,1828,77369,11063
journal_14,1829,77678,11223
journal_14,183,7818,1053
journal_14,1830,63395,8783
journal_14,1831,72466,9897
journal_14,1832,80491,11394
journal_14,1833,108930,16608
journal_14,1834,119772,16754
journal_14,1835,44797,6201
journal_14,1836,120362,16074
journal_14,1837,60453,8818
journal_14,1838,121801,17126
journal_14,1839,107398,15605
journal_14,184,64187,9890
journal_14,1840,78557,11465
journal_14,1841,84374,12418
journal_14,1842,5117,606
journal_14,1843,57893,8125
journal_14,1844,80968,11694
journal_14,1845,71145,9336
journal_14,1846,87662,12609
journal_14,1847,68344,9647
journal_14,1848,31004,4100
journal_14,1849,77638,10810
journal_14,185,34810,4862
journal_14,1850,118151,16386
journal_14,1851,71109,10306
journal_14,1852,90086,12054
journal_14,1853,117399,16525
journal_14,1854,75251,10483
journal_14,1855,106481,14936
journal_14,1856,59707,8652
journal_14,1857,118109,15501
journal_14,1858,108284,15456
journal_14,1859,103003,14714
journal_14,186,48380,6747
journal_14,1860,61520,8866
journal_14,1861,128750,18077
journal_14,1862,127346,17563
journal_14,1863,140475,20553
journal_14,1864,71751,10251
journal_14,1865,62297,9226
journal_14,1866,66238,9352
journal_14,1867,88112,12311
journal_14,1868,58965,8151
journal_14,1869,51696,7536
journal_14,187,36286,5383
journal_14,1870,101401,14261
journal_14,1871,80540,12024
journal_14,1872,97809,13413
journal_14,1873,74007,10779
journal_14,1874,91428,13186
journal_14,1875,4873,570
journal_14,1876,231353,29499
journal_14,1877,134353,18412
journal_14,1878,104028,14755
journal_14,1879,81411,11992
journal_14,188,50228,7484
journal_14,1880,70523,10141
journal_14,1881,95559,13825
journal_14,1882,87786,12104
journal_14,1883,74884,10165
journal_14,1884,62980,8736
journal_14,1885,153087,21176
journal_14,1886,54769,7917
journal_14,1887,67032,9780
journal_14,1888,75317,10006
journal_14,1889,96198,13452
journal_14,189,54433,8800
journal_14,1890,107592,14659
journal_14,1891,82584,11659
journal_14,1892,82527,11598
journal_14,1893,66329,8915
journal_14,1894,120046,15753
journal_14,1895,114302,16595
journal_14,1896,4875,570
journal_14,1897,52164,7613
journal_14,1898,59256,8573
journal_14,1899,81991,11718
journal_14,19,1727,171
journal_14,190,43038,6438
journal_14,1900,132982,18506
journal_14,1901,106010,15074
journal_14,1902,87537,12735
journal_14,1903,86660,11425
journal_14,1904,86488,12256
journal_14,1905,101012,14221
journal_14,1906,4875,570
journal_14,1907,69372,9846
journal_14,1908,80035,11264
journal_14,1909,96773,13730
journal_14,191,45093,6492
journal_14,1910,93655,12748
journal_14,1911,129728,17442
journal_14,1912,88080,12457
journal_14,1913,91242,12629
journal_14,1914,83686,11913
journal_14,1915,81074,11819
journal_14,1916,63438,9082
journal_14,1917,61247,8613
journal_14,1918,81765,11539
journal_14,1919,136890,19726
journal_14,192,25692,3702
journal_14,1920,80007,11808
journal_14,1921,70068,9781
journal_14,1922,106942,14935
journal_14,1923,119434,17586
journal_14,1924,81625,11111
journal_14,1925,4879,570
journal_14,1926,49388,6817
journal_14,1927,75063,10619
journal_14,1928,85767,12402
journal_14,1929,78696,11199
journal_14,193,45566,6576
journal_14,1930,112545,15290
journal_14,1931,61036,8800
journal_14,1932,75313,10347
journal_14,1933,52952,7593
journal_14,1934,13716,1885
journal_14,1935,82931,11820
journal_14,1936,102822,13841
journal_14,1937,107445,15198
journal_14,1938,76518,11094
journal_14,1939,63689,8855
